name;zipcode;company_created_13;company_13;start_up_13
53135;Livré-la-Touche;5;25;4
53136;Loigné-sur-Mayenne;2;22;7
53137;Loiron;8;65;13
53138;Longuefuye;3;15;6
53139;Loupfougères;1;5;1
53140;Louverné;26;154;49
53141;Louvigné;4;33;8
53142;Madré;1;16;2
53143;Maisoncelles-du-Maine;3;5;3
53144;Marcillé-la-Ville;1;23;3
53145;Marigné-Peuton;1;15;6
53146;Martigné-sur-Mayenne;8;62;18
53147;Mayenne;73;651;132
53148;Mée;;12;5
53150;Ménil;3;37;12
53151;Méral;4;36;9
53152;Meslay-du-Maine;5;145;25
53153;Mézangers;1;15;4
53154;Montaudin;4;39;10
53155;Montenay;6;38;14
53156;Montflours;3;5;2
53157;Montigné-le-Brillant;8;33;10
53158;Montjean;3;43;9
53159;Montourtier;1;9;3
53160;Montreuil-Poulay;2;17;7
53161;Montsûrs;8;94;27
53162;Moulay;5;31;4
53163;Neau;4;15;7
53164;Neuilly-le-Vendin;1;15;4
53165;Niafles;1;5;2
53168;Nuillé-sur-Vicoin;4;38;10
53169;Olivet;5;5;1
53170;Oisseau;6;31;10
53172;Origné;4;16;7
53173;La Pallu;1;5;0
53174;Parigné-sur-Braye;2;11;1
53175;Parné-sur-Roc;6;30;10
53176;Le Pas;2;12;2
53177;La Pellerine;2;13;2
53178;Peuton;;5;1
53179;Placé;;3;0
53180;Pommerieux;2;18;6
53181;Pontmain;2;27;7
53182;Port-Brillet;4;64;19
53184;Préaux;;9;3
53185;Pré-en-Pail;8;117;17
53186;Quelaines-Saint-Gault;9;78;20
53187;Ravigny;1;9;2
53188;Renazé;14;97;20
53189;Rennes-en-Grenouilles;;;0
53190;Le Ribay;1;15;3
53191;La Roë;1;16;5
53192;La Rouaudière;1;12;6
53193;Ruillé-Froid-Fonds;;17;1
53194;Ruillé-le-Gravelais;2;15;4
53195;Sacé;;11;5
53196;Saint-Aignan-de-Couptrain;2;14;1
53197;Saint-Aignan-sur-Roë;2;42;10
53198;Saint-Aubin-du-Désert;2;12;5
53199;Saint-Aubin-Fosse-Louvain;1;17;8
53200;Saint-Baudelle;1;19;3
53201;Saint-Berthevin;52;377;97
53202;Saint-Berthevin-la-Tannière;;10;4
53203;Saint-Brice;1;11;3
53204;Saint-Calais-du-Désert;1;4;1
53205;Saint-Céneré;1;13;8
53206;Saint-Charles-la-Forêt;;4;0
53207;Saint-Christophe-du-Luat;1;18;5
53208;Saint-Cyr-en-Pail;2;16;2
53209;Saint-Cyr-le-Gravelais;4;10;5
53210;Saint-Denis-d'Anjou;10;52;14
53211;Saint-Denis-de-Gastines;8;52;11
53212;Saint-Denis-du-Maine;2;9;5
53213;Saint-Ellier-du-Maine;2;13;3
53214;Saint-Erblon;;10;2
53215;Saint-Fort;5;63;11
53216;Saint-Fraimbault-de-Prières;1;27;7
53218;Sainte-Gemmes-le-Robert;4;17;5
53219;Saint-Georges-Buttavent;4;52;13
53220;Saint-Georges-le-Fléchard;1;6;2
53221;Saint-Georges-sur-Erve;1;11;2
53222;Saint-Germain-d'Anxure;;10;4
53223;Saint-Germain-de-Coulamer;;15;3
53224;Saint-Germain-le-Fouilloux;6;23;6
53225;Saint-Germain-le-Guillaume;;14;5
53226;Saint-Hilaire-du-Maine;3;19;3
53228;Saint-Jean-sur-Erve;3;21;5
53229;Saint-Jean-sur-Mayenne;2;41;9
53230;Saint-Julien-du-Terroux;;7;3
53231;Saint-Laurent-des-Mortiers;2;10;1
53232;Saint-Léger;1;9;4
53233;Saint-Loup-du-Dorat;;17;6
53234;Saint-Loup-du-Gast;;13;4
53235;Sainte-Marie-du-Bois;3;3;0
53236;Saint-Mars-du-Désert;;7;6
53237;Saint-Mars-sur-Colmont;5;19;6
53238;Saint-Mars-sur-la-Futaie;2;17;4
53239;Saint-Martin-de-Connée;1;19;7
53240;Saint-Martin-du-Limet;3;10;1
53241;Saint-Michel-de-Feins;2;7;2
53242;Saint-Michel-de-la-Roë;3;11;5
53243;Saint-Ouën-des-Toits;5;67;21
53244;Saint-Ouën-des-Vallons;;2;0
53245;Saint-Pierre-des-Landes;2;34;4
53246;Saint-Pierre-des-Nids;4;79;17
53247;Saint-Pierre-la-Cour;6;60;10
53248;Saint-Pierre-sur-Erve;3;5;2
53249;Saint-Pierre-sur-Orthe;2;22;3
53250;Saint-Poix;4;6;0
53251;Saint-Quentin-les-Anges;;9;2
53252;Saint-Samson;3;8;4
53253;Saint-Saturnin-du-Limet;;8;4
53254;Saint-Sulpice;1;7;1
53255;Sainte-Suzanne;6;52;15
53256;Saint-Thomas-de-Courceriers;1;17;4
53257;Saulges;3;15;5
53258;La Selle-Craonnaise;1;24;0
53259;Senonnes;1;19;4
53260;Simplé;5;13;2
53261;Soucé;2;8;3
53262;Soulgé-sur-Ouette;;43;10
53263;Thuboeuf;2;7;2
53264;Thorigné-en-Charnie;1;11;3
53265;Torcé-Viviers-en-Charnie;6;28;12
53266;Trans;1;7;2
53267;Vaiges;6;61;16
53269;Vautorte;4;21;9
53270;Vieuvy;;7;5
53271;Villaines-la-Juhel;14;136;33
53272;Villepail;2;6;1
53273;Villiers-Charlemagne;2;42;10
53274;Vimarcé;1;10;3
53276;Voutré;1;22;4
54001;Abaucourt;2;6;3
54002;Abbéville-lès-Conflans;;9;3
54003;Aboncourt;1;6;0
54004;Affléville;;7;3
54005;Affracourt;;3;1
54006;Agincourt;1;23;5
54007;Aingeray;3;20;8
54008;Allain;5;26;15
54009;Allamont;;4;2
54010;Allamps;4;13;5
54011;Allondrelle-la-Malmaison;5;8;4
54012;Amance;3;15;5
54013;Amenoncourt;;;0
54014;Ancerviller;;9;2
54015;Anderny;;5;3
54016;Andilly;1;11;4
54017;Angomont;1;1;1
54018;Anoux;1;10;3
54019;Ansauville;2;4;1
54020;Anthelupt;5;13;3
54021;Armaucourt;;8;2
54022;Arnaville;3;23;5
54023;Arracourt;;10;4
54024;Arraye-et-Han;3;6;1
54025;Art-sur-Meurthe;8;40;13
54026;Athienville;;5;1
54027;Atton;6;41;18
54028;Auboué;11;78;32
54029;Audun-le-Roman;14;86;24
54030;Autrepierre;1;3;1
54031;Autreville-sur-Moselle;1;9;4
54032;Autrey;1;9;4
54033;Avillers;2;2;1
54034;Avrainville;1;3;1
54035;Avricourt;1;12;1
54036;Avril;3;25;10
54037;Azelot;1;13;3
54038;Azerailles;2;45;15
54039;Baccarat;15;197;48
54040;Badonviller;9;57;14
54041;Bagneux;;6;3
54042;Bainville-aux-Miroirs;1;9;5
54043;Bainville-sur-Madon;4;40;11
54044;Barbas;;6;1
54045;Barbonville;2;14;3
54046;Barisey-au-Plain;2;9;3
54047;Barisey-la-Côte;;9;3
54048;Les Baroches;1;9;3
54049;Baslieux;1;9;3
54050;Bathelémont;1;4;3
54051;Batilly;7;42;14
54052;Battigny;5;5;2
54053;Bauzemont;1;2;0
54054;Bayon;10;85;23
54055;Bayonville-sur-Mad;2;13;4
54056;Bazailles;;5;0
54057;Beaumont;;7;1
54058;Béchamps;;2;0
54059;Belleau;9;16;6
54060;Belleville;6;55;25
54061;Bénaménil;1;21;4
54062;Benney;8;30;10
54063;Bernécourt;;10;2
54064;Bertrambois;3;5;1
54065;Bertrichamps;4;43;5
54066;Bettainvillers;2;8;4
54067;Beuveille;1;24;10
54068;Beuvezin;;1;1
54069;Beuvillers;;9;5
54070;Bey-sur-Seille;;6;2
54071;Bezange-la-Grande;2;6;1
54072;Bezaumont;2;6;1
54073;Bicqueley;8;19;8
54074;Bienville-la-Petite;;2;1
54075;Bionville;1;6;0
54076;Blainville-sur-l'Eau;22;132;42
54077;Blâmont;6;58;9
54078;Blémerey;1;;0
54079;Blénod-lès-Pont-à-Mousson;15;123;44
54080;Blénod-lès-Toul;14;46;12
54081;Boismont;1;19;8
54082;Boncourt;1;3;2
54083;Bonviller;;2;0
54084;Mont-Bonvillers;2;15;6
54085;Borville;1;3;1
54086;Boucq;1;11;2
54087;Bouillonville;1;5;1
54088;Bouvron;1;8;1
54089;Bouxières-aux-Chênes;17;59;24
54090;Bouxières-aux-Dames;25;128;42
54091;Bouxières-sous-Froidmont;3;8;4
54092;Bouzanville;;;0
54093;Brainville;2;9;3
54094;Bralleville;1;9;2
54095;Bratte;;1;0
54096;Bréhain-la-Ville;1;6;1
54097;Bréménil;;5;1
54098;Brémoncourt;;5;0
54099;Briey;31;267;74
54100;Brin-sur-Seille;6;34;11
54101;Brouville;;4;2
54102;Bruley;7;16;6
54103;Bruville;2;8;5
54104;Buissoncourt;;11;5
54105;Bulligny;;10;2
54106;Bures;1;5;1
54107;Buriville;;1;0
54108;Burthecourt-aux-Chênes;;1;0
54109;Ceintrey;9;36;14
54110;Cerville;2;17;9
54111;Chaligny;15;74;34
54112;Chambley-Bussières;5;18;7
54113;Champenoux;6;64;7
54114;Champey-sur-Moselle;3;11;3
54115;Champigneulles;40;219;64
54116;Chanteheux;9;86;27
54117;Chaouilley;2;2;0
54118;Charency-Vezin;3;16;3
54119;Charey;;2;1
54120;Charmes-la-Côte;1;15;8
54121;Charmois;2;6;3
54122;Chaudeney-sur-Moselle;3;19;5
54123;Chavigny;14;78;34
54124;Chazelles-sur-Albe;;;0
54125;Chenevières;4;12;5
54126;Chenicourt;2;6;2
54127;Chenières;3;15;5
54128;Choloy-Ménillot;1;16;4
54129;Cirey-sur-Vezouze;11;68;12
54130;Clayeures;3;4;1
54131;Clémery;4;30;8
54132;Clérey-sur-Brenon;;;0
54133;Coincourt;;4;1
54134;Colmey;2;2;1
54135;Colombey-les-Belles;7;71;26
54136;Conflans-en-Jarnisy;11;79;22
54137;Cons-la-Grandville;3;31;7
54138;Cosnes-et-Romain;13;104;19
54139;Courbesseaux;;10;1
54140;Courcelles;;3;0
54141;Coyviller;;5;2
54142;Crantenoy;;8;3
54143;Crépey;3;11;6
54144;Crévéchamps;;10;5
54145;Crévic;5;21;8
54146;Crézilles;2;10;4
54147;Crion;1;6;2
54148;Croismare;3;12;5
54149;Crusnes;4;41;11
54150;Custines;12;120;33
54151;Cutry;4;22;8
54152;Damelevières;14;102;32
54153;Dampvitoux;;;0
54154;Deneuvre;;18;5
54155;Deuxville;1;18;6
54156;Diarville;3;24;6
54157;Dieulouard;20;109;28
54158;Dolcourt;;3;0
54159;Dombasle-sur-Meurthe;47;317;99
54160;Domèvre-en-Haye;;21;8
54161;Domèvre-sur-Vezouze;2;9;2
54162;Domgermain;6;34;9
54163;Domjevin;;12;4
54164;Dommarie-Eulmont;2;7;2
54165;Dommartemont;1;30;12
54166;Dommartin-la-Chaussée;;2;0
54167;Dommartin-lès-Toul;13;100;22
54168;Dommartin-sous-Amance;3;11;2
54169;Domprix;;1;0
54170;Domptail-en-l'Air;;2;0
54171;Doncourt-lès-Conflans;3;29;10
54172;Doncourt-lès-Longuyon;1;8;1
54173;Drouville;;2;2
54174;Écrouves;18;78;28
54175;Einvaux;1;12;3
54176;Einville-au-Jard;4;58;11
54177;Emberménil;2;1;0
54178;Épiez-sur-Chiers;1;2;1
54179;Éply;1;11;4
54180;Erbéviller-sur-Amezule;;1;0
54181;Errouville;1;12;4
54182;Essey-et-Maizerais;1;19;6
54183;Essey-la-Côte;;2;0
54184;Essey-lès-Nancy;68;464;134
54185;Étreval;;2;1
54186;Eulmont;7;38;9
54187;Euvezin;1;4;2
54188;Faulx;7;41;9
54189;Favières;5;24;8
54190;Fécocourt;1;6;2
54191;Fenneviller;1;1;0
54192;Ferrières;3;22;7
54193;Fey-en-Haye;1;4;2
54194;Fillières;1;14;7
54195;Flainval;2;12;4
54196;Flavigny-sur-Moselle;10;80;27
54197;Fléville-devant-Nancy;20;108;28
54198;Fléville-Lixières;1;6;2
54199;Flin;6;12;2
54200;Flirey;1;10;4
54201;Fontenoy-la-Joûte;2;23;9
54202;Fontenoy-sur-Moselle;3;9;4
54203;Forcelles-Saint-Gorgon;;8;0
54204;Forcelles-sous-Gugney;1;2;0
54205;Foug;6;77;25
54206;Fraimbois;;15;5
54207;Fraisnes-en-Saintois;;5;2
54208;Francheville;1;8;2
54209;Franconville;;1;0
54210;Fréménil;1;1;0
54211;Frémonville;1;3;2
54212;Fresnois-la-Montagne;;6;2
54213;Friauville;3;8;3
54214;Frolois;3;30;10
54215;Frouard;34;223;66
54216;Froville;1;2;2
54217;Gélacourt;3;9;6
54218;Gélaucourt;;1;0
54219;Gellenoncourt;;2;0
54220;Gémonville;;2;0
54221;Gerbécourt-et-Haplemont;1;5;1
54222;Gerbéviller;7;45;15
54223;Germiny;;3;1
54224;Germonville;1;4;0
54225;Gézoncourt;1;6;4
54226;Gibeaumeix;1;1;0
54227;Giraumont;5;21;10
54228;Giriviller;;1;0
54229;Glonville;1;8;6
54230;Gogney;;2;2
54231;Gondrecourt-Aix;1;4;3
54232;Gondreville;16;146;32
54233;Gondrexon;;;0
54234;Gorcy;7;66;17
54235;Goviller;4;10;5
54236;Grand-Failly;1;3;0
54237;Grimonviller;;4;1
54238;Gripport;3;10;4
54239;Griscourt;1;5;2
54240;Grosrouvres;1;1;0
54241;Gugney;1;6;0
54242;Gye;;3;0
54243;Hablainville;1;6;1
54244;Hagéville;;13;1
54245;Haigneville;1;1;0
54246;Halloville;1;1;0
54247;Hammeville;1;6;1
54248;Hamonville;1;1;0
54249;Hannonville-Suzémont;2;8;4
54250;Haraucourt;4;14;6
54251;Harbouey;1;1;0
54252;Haroué;2;34;6
54253;Hatrize;8;25;7
54254;Haucourt-Moulaine;9;57;15
54255;Haudonville;;2;0
54256;Haussonville;;9;4
54257;Heillecourt;38;232;66
54258;Hénaménil;2;3;2
54259;Herbéviller;3;7;2
54260;Hériménil;7;20;5
54261;Herserange;16;81;22
54262;Hoéville;2;10;7
54263;Homécourt;18;189;58
54264;Houdelmont;1;9;6
54265;Houdemont;9;125;24
54266;Houdreville;4;10;1
54268;Housséville;;3;3
54269;Hudiviller;;12;5
54270;Hussigny-Godbrange;6;75;23
54271;Igney;;4;1
54272;Jaillon;;10;2
54273;Jarny;39;340;92
54274;Jarville-la-Malgrange;58;296;97
54275;Jaulny;1;8;5
54276;Jeandelaincourt;6;27;9
54277;Jeandelize;2;10;4
54278;Jevoncourt;;3;0
54279;Jezainville;6;30;12
54280;Joeuf;33;207;64
54281;Jolivet;2;16;6
54282;Joppécourt;;4;0
54283;Jouaville;4;9;5
54284;Joudreville;5;15;3
54285;Juvrecourt;1;4;1
54286;Labry;2;38;13
54287;Lachapelle;2;10;4
54288;Lagney;5;18;6
54289;Laître-sous-Amance;5;18;6
54290;Laix;;4;2
54291;Laloeuf;2;9;1
54292;Lamath;;7;2
54293;Landécourt;;3;0
54294;Landremont;1;5;3
54295;Landres;4;31;13
54296;Laneuvelotte;3;19;6
54297;Laneuveville-aux-Bois;4;11;4
54298;Laneuveville-derrière-Foug;;6;1
54299;Laneuveville-devant-Bayon;1;8;4
54300;Laneuveville-devant-Nancy;36;206;72
54301;Lanfroicourt;;9;4
54302;Lantéfontaine;6;26;7
54303;Laronxe;;19;6
54304;Laxou;94;579;156
54305;Lay-Saint-Christophe;15;133;29
54306;Lay-Saint-Remy;1;4;1
54307;Lebeuville;2;4;2
54308;Leintrey;1;3;2
54309;Lemainville;1;4;0
54310;Leménil-Mitry;;1;0
54311;Lenoncourt;4;22;4
54312;Lesménils;2;26;3
54313;Létricourt;1;5;1
54314;Lexy;15;108;30
54315;Leyr;6;33;8
54316;Limey-Remenauville;1;12;2
54317;Lironville;;2;0
54318;Liverdun;20;198;75
54320;Loisy;1;13;4
54321;Longlaville;9;77;17
54322;Longuyon;22;229;57
54323;Longwy;69;568;118
54324;Lorey;;3;1
54325;Loromontzey;2;2;0
54326;Lubey;;4;2
54327;Lucey;1;16;4
54328;Ludres;58;371;89
54329;Lunéville;128;843;233
54330;Lupcourt;;28;8
54331;Magnières;3;17;3
54332;Maidières;8;47;14
54333;Mailly-sur-Seille;4;5;2
54334;Mairy-Mainville;1;9;3
54335;Maixe;3;5;2
54336;Maizières;11;23;8
54337;Malavillers;1;3;1
54338;Malleloy;6;27;12
54339;Malzéville;59;315;106
54340;Mamey;;11;2
54341;Mance;3;27;8
54342;Mancieulles;11;54;17
54343;Mandres-aux-Quatre-Tours;;7;1
54344;Mangonville;2;7;2
54345;Manoncourt-en-Vermois;2;9;4
54346;Manoncourt-en-Woëvre;1;11;4
54348;Manonville;2;3;0
54349;Manonviller;1;7;4
54350;Marainviller;2;12;3
54351;Marbache;13;68;23
54352;Maron;5;24;9
54353;Mars-la-Tour;5;35;10
54354;Marthemont;;3;3
54355;Martincourt;;3;2
54356;Mattexey;1;5;3
54357;Maxéville;62;468;139
54358;Mazerulles;;6;3
54359;Méhoncourt;1;9;3
54360;Ménil-la-Tour;1;10;1
54362;Mercy-le-Bas;1;20;8
54363;Mercy-le-Haut;;11;5
54364;Méréville;6;57;15
54365;Merviller;1;15;2
54366;Messein;20;104;28
54367;Mexy;12;77;25
54368;Mignéville;;2;0
54369;Millery;3;38;13
54370;Minorville;1;7;2
54371;Moineville;4;29;6
54372;Moivrons;5;17;6
54373;Moncel-lès-Lunéville;4;58;20
54374;Moncel-sur-Seille;3;18;6
54375;Montauville;13;33;9
54376;Montenoy;1;6;2
54377;Montigny;1;8;2
54378;Montigny-sur-Chiers;;5;3
54379;Mont-l'Étroit;1;;0
54380;Mont-le-Vignoble;1;15;4
54381;Montreux;;1;0
54382;Mont-Saint-Martin;29;167;37
54383;Mont-sur-Meurthe;8;28;8
54385;Morfontaine;4;16;6
54386;Moriviller;1;4;1
54387;Morville-sur-Seille;;3;0
54388;Mouacourt;;2;1
54389;Mouaville;;1;0
54390;Mousson;;4;0
54391;Moutiers;7;42;13
54392;Moutrot;1;9;2
54393;Moyen;4;16;5
54394;Murville;2;5;1
54395;Nancy;850;6318;1738
54396;Neufmaisons;1;7;4
54397;Neuves-Maisons;40;361;110
54398;Neuviller-lès-Badonviller;1;2;0
54399;Neuviller-sur-Moselle;2;10;3
54400;Nomeny;6;78;26
54401;Nonhigny;;5;3
54402;Norroy-le-Sec;2;11;4
54403;Norroy-lès-Pont-à-Mousson;8;41;17
54404;Noviant-aux-Prés;2;15;6
54405;Ochey;3;6;3
54406;Ogéviller;4;9;3
54407;Ognéville;;4;2
54408;Olley;1;7;2
54409;Omelmont;;12;4
54410;Onville;6;19;9
54411;Ormes-et-Ville;;4;0
54412;Othe;;;0
54413;Ozerailles;1;6;3
54414;Pagney-derrière-Barine;2;16;6
54415;Pagny-sur-Moselle;13;116;35
54416;Pannes;;5;0
54417;Parey-Saint-Césaire;;9;3
54418;Parroy;1;3;1
54419;Parux;1;4;0
54420;Petit-Failly;;4;1
54421;Petitmont;2;12;3
54422;Pettonville;1;1;1
54423;Pexonne;;4;0
54424;Phlin;;2;0
54425;Piennes;8;86;25
54426;Pierre-la-Treiche;2;20;10
54427;Pierre-Percée;;8;2
54428;Pierrepont;3;26;7
54429;Pierreville;1;13;4
54430;Pompey;24;239;56
54431;Pont-à-Mousson;95;648;163
54432;Pont-Saint-Vincent;9;92;28
54433;Port-sur-Seille;4;6;3
54434;Praye;;6;2
54435;Prény;2;12;5
54436;Preutin-Higny;;4;4
54437;Pulligny;6;31;3
54438;Pulney;;2;2
54439;Pulnoy;14;182;47
54440;Puxe;;3;1
54441;Puxieux;;8;0
54442;Quevilloncourt;;6;2
54443;Raon-lès-Leau;;1;0
54444;Raucourt;2;8;2
54445;Raville-sur-Sânon;;2;1
54446;Réchicourt-la-Petite;1;4;1
54447;Réclonville;1;;0
54449;Rehainviller;7;17;4
54450;Reherrey;1;2;0
54451;Réhon;11;85;28
54452;Reillon;;6;1
54453;Rembercourt-sur-Mad;;1;1
54455;Remenoville;1;6;2
54456;Réméréville;2;27;10
54457;Remoncourt;;2;0
54458;Repaix;;1;1
54459;Richardménil;10;81;25
54460;Rogéville;;8;2
54461;Romain;1;3;0
54462;Rosières-aux-Salines;13;92;26
54463;Rosières-en-Haye;1;8;2
54464;Rouves;1;4;2
54465;Roville-devant-Bayon;5;25;7
54466;Royaumeix;2;8;3
54467;Rozelieures;2;11;2
54468;Saffais;;4;0
54469;Saint-Ail;1;11;3
54470;Saint-Baussant;;1;0
54471;Saint-Boingt;;3;2
54472;Saint-Clément;2;30;10
54473;Saint-Firmin;1;8;4
54474;Sainte-Geneviève;;9;4
54475;Saint-Germain;;8;3
54476;Saint-Jean-lès-Longuyon;2;12;4
54477;Saint-Julien-lès-Gorze;;6;3
54478;Saint-Marcel;1;9;3
54479;Saint-Mard;;5;1
54480;Saint-Martin;;1;0
54481;Saint-Maurice-aux-Forges;4;;0
54482;Saint-Max;48;330;94
54483;Saint-Nicolas-de-Port;49;297;95
54484;Sainte-Pôle;;4;1
54485;Saint-Pancré;;5;3
54486;Saint-Remimont;1;11;3
54487;Saint-Rémy-aux-Bois;1;1;1
54488;Saint-Sauveur;;2;1
54489;Saint-Supplet;;5;3
54490;Saizerais;9;40;18
54491;Sancy;2;11;7
54492;Sanzey;4;4;2
54493;Saulnes;7;51;19
54494;Saulxerotte;1;3;2
54495;Saulxures-lès-Nancy;10;123;33
54496;Saulxures-lès-Vannes;3;8;3
54497;Saxon-Sion;;7;1
54498;Seichamps;22;164;47
54499;Seicheprey;;7;1
54500;Selaincourt;;5;2
54501;Seranville;;3;0
54502;Serres;;6;3
54504;Serrouville;1;7;2
54505;Sexey-aux-Forges;4;19;8
54506;Sexey-les-Bois;2;14;4
54507;Sionviller;;5;2
54508;Sivry;2;7;5
54509;Sommerviller;3;21;5
54510;Sornéville;3;18;2
54511;Sponville;;5;1
54512;Tanconville;;4;2
54513;Tantonville;3;25;5
54514;Tellancourt;1;10;5
54515;Thélod;5;8;2
54516;They-sous-Vaudemont;;1;0
54517;Thézey-Saint-Martin;2;6;0
54518;Thiaucourt-Regniéville;5;41;13
54519;Thiaville-sur-Meurthe;2;11;3
54520;Thiébauménil;3;13;3
54521;Thil;7;33;11
54522;Thorey-Lyautey;;5;1
54523;Thuilley-aux-Groseilles;3;6;2
54524;Thumeréville;;4;1
54525;Tiercelet;3;30;10
54526;Tomblaine;66;257;91
54527;Tonnoy;4;18;5
54528;Toul;97;767;198
54529;Tramont-Émy;;;0
54530;Tramont-Lassus;;2;0
54531;Tramont-Saint-André;;1;0
54532;Tremblecourt;;1;1
54533;Trieux;13;72;19
54534;Trondes;1;18;4
54535;Tronville;1;14;7
54536;Tucquegnieux;17;82;27
54537;Ugny;3;7;2
54538;Uruffe;1;9;4
54539;Vacqueville;1;4;1
54540;Val-et-Châtillon;2;6;2
54541;Valhey;;2;1
54542;Valleroy;13;62;14
54543;Vallois;1;7;1
54544;Vandelainville;2;4;1
54545;Vandeléville;1;11;3
54546;Vandières;1;23;7
54547;Vandoeuvre-lès-Nancy;188;1157;360
54548;Vannes-le-Châtel;3;17;8
54549;Varangéville;20;117;36
54550;Vathiménil;2;10;6
54551;Vaucourt;;;0
54552;Vaudémont;;5;1
54553;Vaudeville;;4;0
54554;Vaudigny;;3;1
54555;Vaxainville;;1;0
54556;Vého;;2;0
54557;Velaine-en-Haye;15;161;45
54558;Velaine-sous-Amance;1;5;3
54559;Velle-sur-Moselle;1;10;3
54560;Veney;;1;1
54561;Vennezey;1;1;0
54562;Verdenal;1;;0
54563;Vézelise;9;101;26
54564;Viéville-en-Haye;2;5;0
54565;Vigneulles;3;5;2
54566;Vilcey-sur-Trey;1;5;3
54567;Villacourt;1;10;5
54568;Ville-au-Montois;1;5;1
54569;Ville-au-Val;1;6;3
54570;Villecey-sur-Mad;1;8;4
54571;Ville-en-Vermois;7;41;8
54572;Ville-Houdlémont;5;11;4
54573;Villers-en-Haye;2;5;2
54574;Villers-la-Chèvre;2;15;4
54575;Villers-la-Montagne;10;72;22
54576;Villers-le-Rond;;1;1
54577;Villers-lès-Moivrons;2;8;3
54578;Villers-lès-Nancy;72;547;155
54579;Villers-sous-Prény;2;9;3
54580;Villerupt;22;230;56
54581;Ville-sur-Yron;;13;4
54582;Villette;;3;1
54583;Villey-le-Sec;;17;3
54584;Villey-Saint-Étienne;6;31;11
54585;Virecourt;3;10;4
54586;Viterne;7;16;6
54587;Vitrey;;10;4
54588;Vitrimont;4;13;3
54589;Vittonville;;6;1
54590;Viviers-sur-Chiers;3;14;6
54591;Voinémont;1;8;3
54592;Vroncourt;3;14;6
54593;Waville;4;9;2
54594;Xammes;;3;0
54595;Xermaménil;3;10;7
54596;Xeuilley;3;28;7
54597;Xirocourt;4;21;8
54598;Xivry-Circourt;1;3;3
54599;Xonville;2;3;2
54600;Xousse;;5;2
54601;Xures;;3;1
54602;Han-devant-Pierrepont;;;0
55001;Abainville;;20;3
55002;Abaucourt-Hautecourt;;3;0
55004;Aincreville;1;5;2
55005;Amanty;1;1;0
55007;Ambly-sur-Meuse;;10;4
55008;Amel-sur-l'Étang;1;4;1
55009;Ancemont;1;13;3
55010;Ancerville;22;81;19
55011;Andernay;;7;1
55012;Apremont-la-Forêt;5;11;4
55013;Arrancy-sur-Crusne;3;11;4
55014;Aubréville;3;10;3
55015;Aulnois-en-Perthois;1;9;2
55017;Autrécourt-sur-Aire;3;3;1
55018;Autréville-Saint-Lambert;;2;1
55021;Avillers-Sainte-Croix;;3;3
55022;Avioth;;4;1
55023;Avocourt;1;5;4
55024;Azannes-et-Soumazannes;1;3;1
55025;Baâlon;1;1;0
55026;Badonvilliers-Gérauvilliers;;4;1
55027;Bannoncourt;;3;0
55028;Bantheville;;3;0
55029;Bar-le-Duc;64;744;166
55030;Baudignécourt;;4;2
55031;Baudonvilliers;;7;2
55032;Baudrémont;;2;0
55033;Baulny;;1;0
55034;Bazeilles-sur-Othain;;1;1
55035;Bazincourt-sur-Saulx;2;5;2
55036;Beauclair;;4;0
55037;Beaufort-en-Argonne;;4;2
55038;Beaulieu-en-Argonne;1;4;1
55039;Beaumont-en-Verdunois;;;0
55040;Beausite;3;8;4
55041;Behonne;3;17;4
55042;Belleray;3;11;2
55043;Belleville-sur-Meuse;14;133;36
55044;Belrain;;;0
55045;Belrupt-en-Verdunois;1;14;5
55046;Beney-en-Woëvre;;9;5
55047;Béthelainville;;2;0
55048;Béthincourt;;;0
55049;Beurey-sur-Saulx;2;12;4
55050;Bezonvaux;;;0
55051;Biencourt-sur-Orge;;3;1
55053;Billy-sous-Mangiennes;1;7;3
55054;Bislée;1;2;0
55055;Blanzée;;;0
55057;Boinville-en-Woëvre;;4;1
55058;Boncourt-sur-Meuse;;5;1
55059;Bonnet;2;5;1
55060;Bonzée;4;16;5
55061;Le Bouchon-sur-Saulx;;8;5
55062;Bouconville-sur-Madt;;3;2
55063;Bouligny;16;55;15
55064;Bouquemont;;4;2
55065;Boureuilles;;7;0
55066;Bovée-sur-Barboure;;6;2
55067;Boviolles;;6;1
55068;Brabant-en-Argonne;1;5;4
55069;Brabant-le-Roi;;5;0
55070;Brabant-sur-Meuse;1;2;0
55071;Brandeville;;3;3
55072;Braquis;;8;3
55073;Bras-sur-Meuse;4;34;11
55075;Brauvilliers;2;4;1
55076;Bréhéville;1;4;1
55077;Breux;;8;3
55078;Brieulles-sur-Meuse;2;10;3
55079;Brillon-en-Barrois;1;14;3
55080;Brixey-aux-Chanoines;1;4;3
55081;Brizeaux;;;0
55082;Brocourt-en-Argonne;1;2;0
55083;Brouennes;2;5;2
55084;Broussey-en-Blois;;2;2
55085;Broussey-Raulecourt;;10;3
55087;Bure;2;3;2
55088;Burey-en-Vaux;;2;0
55089;Burey-la-Côte;;2;0
55093;Buxières-sous-les-Côtes;1;10;5
55094;Buzy-Darmont;1;17;4
55095;Cesse;;5;1
55096;Chaillon;1;3;1
55097;Chalaines;;10;3
55099;Champneuville;;1;0
55100;Champougny;;1;0
55101;Chardogne;;9;0
55102;Charny-sur-Meuse;;23;7
